ID,LABEL
5794,2
5795,4
5796,1
5797,0
5798,8
5799,9
5800,9
5801,6
5802,4
5803,2
5804,6
5805,8
5806,5
5807,1
5808,9
5809,2
5810,4
5811,9
5812,9
5813,3
5814,3
5815,4
5816,4
5817,6
5818,9
5819,1
5820,0
5821,0
5822,0
5823,5
5824,2
5825,9
5826,0
5827,6
5828,6
5829,7
5830,9
5831,7
5832,5
5833,2
5834,2
5835,6
5836,9
5837,6
5838,5
5839,5
5840,3
5841,9
5842,3
5843,2
5844,1
5845,0
5846,7
5847,4
5848,5
5849,8
5850,6
5851,6
5852,9
5853,8
5854,6
5855,5
5856,9
5857,4
5858,5
5859,5
5860,8
5861,6
5862,3
5863,7
5864,1
5865,5
5866,0
5867,4
5868,8
5869,8
5870,4
5871,2
5872,5
5873,9
5874,3
5875,9
5876,6
5877,0
5878,9
5879,6
5880,6
5881,6
5882,2
5883,5
5884,4
5885,7
5886,0
5887,6
5888,1
5889,3
5890,4
5891,5
5892,9
5893,4
5894,5
5895,2
5896,7
5897,9
5898,7
5899,3
5900,3
5901,4
5902,7
5903,6
5904,0
5905,4
5906,9
5907,8
5908,6
5909,9
5910,6
5911,6
5912,6
5913,0
5914,2
5915,5
5916,7
5917,4
5918,6
5919,5
5920,4
5921,5
5922,5
5923,9
5924,0
5925,3
5926,7
5927,4
5928,5
5929,4
5930,6
5931,3
5932,7
5933,0
5934,5
5935,7
5936,9
5937,3
5938,6
5939,7
5940,3
5941,5
5942,1
5943,9
5944,4
5945,3
5946,6
5947,1
5948,5
5949,1
5950,9
5951,3
5952,6
5953,1
5954,4
5955,6
5956,5
5957,7
5958,6
5959,8
5960,6
5961,5
5962,8
5963,5
5964,4
5965,7
5966,4
5967,9
5968,5
5969,2
5970,3
5971,1
5972,6
5973,6
5974,8
5975,6
5976,2
5977,5
5978,6
5979,6
5980,9
5981,8
5982,2
5983,7
5984,5
5985,9
5986,2
5987,6
5988,2
5989,7
5990,7
5991,4
5992,4
5993,6
5994,5
5995,9
5996,9
5997,7
5998,0
5999,7
6000,7
6001,2
6002,8
6003,1
6004,6
6005,4
6006,3
6007,4
6008,6
6009,9
6010,6
6011,7
6012,8
6013,1
6014,5
6015,3
6016,8
6017,5
6018,1
6019,7
6020,8
6021,9
6022,7
6023,3
6024,7
6025,8
6026,5
6027,0
6028,7
6029,6
6030,8
6031,9
6032,9
6033,6
6034,7
6035,4
6036,4
6037,7
6038,6
6039,0
6040,2
6041,2
6042,7
6043,3
6044,1
6045,8
6046,6
6047,7
6048,4
6049,6
6050,4
6051,9
6052,3
6053,5
6054,7
6055,9
6056,9
6057,9
6058,2
6059,9
6060,1
6061,1
6062,6
6063,0
6064,1
6065,8
6066,6
6067,4
6068,9
6069,4
6070,4
6071,6
6072,5
6073,1
6074,4
6075,5
6076,5
6077,6
6078,0
6079,0
6080,8
6081,8
6082,2
6083,1
6084,4
6085,0
6086,8
6087,0
6088,5
6089,4
6090,9
6091,4
6092,0
6093,7
6094,3
6095,6
6096,7
6097,4
6098,7
6099,9
6100,7
6101,4
6102,2
6103,0
6104,3
6105,1
6106,2
6107,5
6108,5
6109,6
6110,6
6111,0
6112,0
6113,2
6114,7
6115,9
6116,6
6117,1
6118,5
6119,1
6120,8
6121,2
6122,8
6123,2
6124,1
6125,9
6126,9
6127,3
6128,3
6129,8
6130,2
6131,7
6132,4
6133,7
6134,1
6135,0
6136,6
6137,7
6138,1
6139,3
6140,4
6141,6
6142,5
6143,0
6144,3
6145,7
6146,2
6147,1
6148,8
6149,0
6150,7
6151,3
6152,5
6153,8
6154,8
6155,0
6156,1
6157,0
6158,6
6159,6
6160,1
6161,7
6162,7
6163,6
6164,0
6165,6
6166,9
6167,9
6168,0
6169,7
6170,0
6171,4
6172,5
6173,9
6174,8
6175,6
6176,6
6177,3
6178,5
6179,7
6180,4
6181,2
6182,5
6183,2
6184,9
6185,8
6186,5
6187,0
6188,6
6189,0
6190,9
6191,3
6192,3
6193,6
6194,6
6195,1
6196,6
6197,5
6198,5
6199,0
6200,5
6201,4
6202,6
6203,6
6204,4
6205,3
6206,9
6207,3
6208,4
6209,8
6210,3
6211,1
6212,5
6213,9
6214,9
6215,3
6216,9
6217,5
6218,7
6219,1
6220,8
6221,8
6222,3
6223,8
6224,5
6225,6
6226,8
6227,6
6228,4
6229,9
6230,7
6231,1
6232,2
6233,6
6234,8
6235,2
6236,4
6237,2
6238,8
6239,1
6240,3
6241,4
6242,8
6243,2
6244,9
6245,0
6246,0
6247,1
6248,3
6249,8
6250,2
6251,2
6252,0
6253,4
6254,0
6255,1
6256,3
6257,1
6258,8
6259,7
6260,6
6261,7
6262,9
6263,1
6264,3
6265,7
6266,6
6267,8
6268,9
6269,8
6270,1
6271,6
6272,2
6273,4
6274,9
6275,6
6276,7
6277,5
6278,4
6279,4
6280,1
6281,7
6282,2
6283,8
6284,3
6285,9
6286,7
6287,0
6288,8
6289,1
6290,2
6291,3
6292,3
6293,9
6294,6
6295,6
6296,1
6297,1
6298,7
6299,1
6300,5
6301,2
6302,7
6303,6
6304,6
6305,3
6306,1
6307,5
6308,3
6309,1
6310,2
6311,5
6312,2
6313,8
6314,6
6315,7
6316,3
6317,0
6318,8
6319,9
6320,2
6321,2
6322,5
6323,6
6324,2
6325,8
6326,8
6327,4
6328,2
6329,5
6330,2
6331,1
6332,0
6333,2
6334,1
6335,6
6336,8
6337,5
6338,8
6339,4
6340,3
6341,8
6342,0
6343,2
6344,0
6345,9
6346,6
6347,7
6348,4
6349,4
6350,8
6351,2
6352,1
6353,6
6354,9
6355,2
6356,3
6357,0
6358,2
6359,7
6360,6
6361,1
6362,4
6363,9
6364,3
6365,5
6366,7
6367,5
6368,3
6369,2
6370,4
6371,5
6372,6
6373,4
6374,9
6375,3
6376,5
6377,9
6378,0
6379,6
6380,6
6381,4
6382,3
6383,7
6384,2
6385,6
6386,2
6387,8
6388,5
6389,2
6390,4
6391,1
6392,5
6393,5
6394,6
6395,4
6396,3
6397,8
6398,4
6399,1
6400,4
6401,4
6402,7
6403,8
6404,6
6405,3
6406,2
6407,4
6408,4
6409,9
6410,0
6411,9
6412,6
6413,5
6414,1
6415,3
6416,3
6417,3
6418,7
6419,2
6420,8
6421,8
6422,5
6423,6
6424,4
6425,2
6426,6
6427,6
6428,1
6429,0
6430,4
6431,4
6432,6
6433,2
6434,1
6435,0
6436,1
6437,0
6438,2
6439,9
6440,7
6441,0
6442,0
6443,3
6444,8
6445,0
6446,6
6447,8
6448,5
6449,1
6450,6
6451,1
6452,8
6453,6
6454,6
6455,0
6456,5
6457,5
6458,5
6459,2
6460,7
6461,7
6462,4
6463,9
6464,2
6465,8
6466,4
6467,2
6468,6
6469,5
6470,7
6471,1
6472,6
6473,0
6474,7
6475,4
6476,8
6477,8
6478,0
6479,6
6480,7
6481,5
6482,3
6483,2
6484,1
6485,7
6486,9
6487,7
6488,7
6489,1
6490,7
6491,8
6492,7
6493,4
6494,9
6495,3
6496,9
6497,2
6498,6
6499,5
6500,1
6501,0
6502,8
6503,6
6504,9
6505,0
6506,7
6507,7
6508,1
6509,4
6510,1
6511,5
6512,5
6513,7
6514,6
6515,0
6516,2
6517,1
6518,5
6519,3
6520,0
6521,1
6522,0
6523,0
6524,5
6525,5
6526,8
6527,7
6528,0
6529,3
6530,8
6531,4
6532,3
6533,8
6534,0
6535,0
6536,9
6537,4
6538,8
6539,8
6540,8
6541,4
6542,5
6543,0
6544,4
6545,1
6546,0
6547,7
6548,9
6549,5
6550,8
6551,6
6552,2
6553,6
6554,0
6555,2
6556,6
6557,5
6558,1
6559,7
6560,8
6561,1
6562,0
6563,6
6564,8
6565,5
6566,6
6567,7
6568,0
6569,4
6570,2
6571,1
6572,5
6573,9
6574,2
6575,4
6576,6
6577,5
6578,2
6579,8
6580,3
6581,9
6582,3
6583,8
6584,8
6585,9
6586,9
6587,9
6588,3
6589,0
6590,1
6591,2
6592,3
6593,1
6594,8
6595,1
6596,2
6597,2
6598,6
6599,2
6600,5
6601,1
6602,2
6603,5
6604,6
6605,8
6606,2
6607,9
6608,4
6609,5
6610,9
6611,6
6612,3
6613,4
6614,5
6615,4
6616,5
6617,5
6618,6
6619,6
6620,6
6621,6
6622,6
6623,9
6624,9
6625,7
6626,0
6627,6
6628,8
6629,6
6630,7
6631,4
6632,6
6633,9
6634,6
6635,5
6636,2
6637,8
6638,0
6639,4
6640,1
6641,2
6642,2
6643,2
6644,5
6645,1
6646,6
6647,2
6648,8
6649,2
6650,0
6651,0
6652,1
6653,5
6654,0
6655,6
6656,3
6657,2
6658,4
6659,1
6660,8
6661,9
6662,8
6663,6
6664,2
6665,3
6666,1
6667,4
6668,4
6669,2
6670,0
6671,6
6672,5
6673,6
6674,3
6675,2
6676,7
6677,3
6678,2
6679,6
6680,8
6681,3
6682,3
6683,9
6684,0
6685,4
6686,4
6687,3
6688,4
6689,4
6690,3
6691,5
6692,2
6693,1
6694,0
6695,9
6696,3
6697,0
6698,6
6699,1
6700,3
6701,7
6702,5
6703,9
6704,9
6705,6
6706,1
6707,7
6708,6
6709,7
6710,3
6711,0
6712,2
6713,7
6714,7
6715,0
6716,6
6717,3
6718,7
6719,0
6720,1
6721,7
6722,7
6723,0
6724,0
6725,2
6726,7
6727,4
6728,4
6729,5
6730,8
6731,6
6732,8
6733,1
6734,8
6735,6
6736,9
6737,1
6738,3
6739,7
6740,2
6741,3
6742,4
6743,6
6744,7
6745,8
6746,6
6747,0
6748,0
6749,4
6750,3
6751,3
6752,0
6753,6
6754,7
6755,2
6756,3
6757,9
6758,1
6759,5
6760,2
6761,6
6762,1
6763,2
6764,7
6765,0
6766,7
6767,5
6768,6
6769,6
6770,3
6771,4
6772,6
6773,6
6774,9
6775,5
6776,2
6777,7
6778,9
6779,9
6780,4
6781,8
6782,2
6783,9
6784,2
6785,7
6786,7
6787,6
6788,7
6789,1
6790,7
6791,1
6792,7
6793,3
6794,4
6795,1
6796,7
6797,1
6798,8
6799,8
6800,6
6801,2
6802,3
6803,1
6804,9
6805,4
6806,7
6807,6
6808,4
6809,4
6810,9
6811,3
6812,9
6813,5
6814,0
6815,1
6816,5
6817,5
6818,1
6819,7
6820,2
6821,6
6822,1
6823,1
6824,9
6825,9
6826,8
6827,6
6828,7
6829,9
6830,6
6831,4
6832,7
6833,2
6834,2
6835,5
6836,3
6837,9
6838,0
6839,6
6840,6
6841,1
6842,7
6843,1
6844,1
6845,5
6846,6
6847,1
6848,7
6849,0
6850,5
6851,9
6852,2
6853,0
6854,7
6855,7
6856,3
6857,8
6858,1
6859,5
6860,6
6861,7
6862,4
6863,1
6864,0
6865,9
6866,2
6867,6
6868,0
6869,1
6870,3
6871,9
6872,6
6873,2
6874,4
6875,5
6876,4
6877,8
6878,4
6879,8
6880,5
6881,3
6882,1
6883,6
6884,3
6885,1
6886,1
6887,8
6888,6
6889,8
6890,4
6891,5
6892,4
6893,1
6894,1
6895,2
6896,4
6897,3
6898,6
6899,6
6900,6
6901,3
6902,8
6903,9
6904,0
6905,3
6906,0
6907,1
6908,0
6909,9
6910,2
6911,6
6912,2
6913,5
6914,5
6915,7
6916,5
6917,7
6918,8
6919,3
6920,4
6921,6
6922,0
6923,7
6924,7
6925,4
6926,0
6927,1
6928,9
6929,5
6930,0
6931,0
6932,7
6933,8
6934,7
6935,5
6936,9
6937,4
6938,5
6939,1
6940,0
6941,1
6942,9
6943,2
6944,5
6945,6
6946,4
6947,3
6948,7
6949,6
6950,0
6951,9
6952,7
6953,9
6954,6
6955,0
6956,9
6957,7
6958,0
6959,9
6960,5
6961,6
6962,9
6963,2
6964,6
6965,0
6966,7
6967,6
6968,1
6969,4
6970,9
6971,4
6972,7
6973,2
6974,5
6975,6
6976,0
6977,4
6978,9
6979,9
6980,3
6981,4
6982,2
6983,3
6984,9
6985,9
6986,5
6987,2
6988,1
6989,9
6990,5
6991,7
6992,8
6993,9
6994,1
6995,6
6996,9
6997,8
6998,5
6999,1
7000,2
7001,9
7002,8
7003,9
7004,4
7005,7
7006,3
7007,9
7008,6
7009,1
7010,9
7011,5
7012,3
7013,6
7014,8
7015,5
7016,1
7017,8
7018,1
7019,4
7020,7
7021,6
7022,5
7023,2
7024,1
7025,7
7026,0
7027,1
7028,4
7029,4
7030,7
7031,9
7032,6
7033,0
7034,2
7035,3
7036,2
7037,2
7038,7
7039,6
7040,5
7041,3
7042,1
7043,4
7044,9
7045,4
7046,9
7047,3
7048,3
7049,2
7050,8
7051,2
7052,1
7053,7
7054,7
7055,8
7056,1
7057,5
7058,0
7059,7
7060,4
7061,4
7062,6
7063,6
7064,4
7065,8
7066,6
7067,7
7068,3
7069,5
7070,1
7071,1
7072,5
7073,7
7074,5
7075,9
7076,8
7077,5
7078,1
7079,5
7080,2
7081,6
7082,3
7083,8
7084,2
7085,7
7086,8
7087,3
7088,3
7089,8
7090,9
7091,3
7092,1
7093,3
7094,7
7095,7
7096,6
7097,5
7098,1
7099,1
7100,8
7101,0
7102,7
7103,8
7104,4
7105,7
7106,3
7107,0
7108,6
7109,5
7110,0
7111,6
7112,3
7113,2
7114,5
7115,2
7116,4
7117,0
7118,2
7119,9
7120,1
7121,3
7122,8
7123,3
7124,5
7125,5
7126,1
7127,2
7128,1
7129,6
7130,3
7131,9
7132,2
7133,0
7134,4
7135,3
7136,0
7137,1
7138,7
7139,4
7140,2
7141,9
7142,5
7143,4
7144,9
7145,6
7146,3
7147,8
7148,1
7149,3
7150,9
7151,4
7152,0
7153,6
7154,0
7155,1
7156,5
7157,4
7158,9
7159,7
7160,2
7161,2
7162,6
7163,3
7164,9
7165,2
7166,1
7167,1
7168,5
7169,0
7170,1
7171,9
7172,3
7173,3
7174,1
7175,1
7176,5
7177,3
7178,2
7179,5
7180,6
7181,1
7182,6
7183,4
7184,6
7185,6
7186,2
7187,1
7188,6
7189,7
7190,1
7191,8
7192,9
7193,9
7194,1
7195,0
7196,4
7197,9
7198,8
7199,8
7200,8
7201,3
7202,5
7203,4
7204,1
7205,4
7206,2
7207,2
7208,1
7209,1
7210,1
7211,2
7212,6
7213,6
7214,6
7215,0
7216,5
7217,1
7218,3
7219,1
7220,1
7221,7
7222,8
7223,4
7224,1
7225,0
7226,4
7227,3
7228,8
7229,7
7230,8
7231,1
7232,7
7233,8
7234,3
7235,5
7236,6
7237,7
7238,5
7239,9
7240,4
7241,7
7242,4
7243,7
7244,2
7245,1
7246,1
7247,9
7248,3
7249,7
7250,5
7251,3
7252,0
7253,4
7254,6
7255,6
7256,0
7257,0
7258,3
7259,6
7260,3
7261,7
7262,9
7263,4
7264,9
7265,2
7266,1
7267,7
7268,1
7269,9
7270,0
7271,7
7272,9
7273,5
7274,3
7275,4
7276,9
7277,9
7278,5
7279,5
7280,3
7281,6
7282,9
7283,9
7284,5
7285,4
7286,5
7287,8
7288,2
7289,9
7290,8
7291,6
7292,9
7293,0
7294,3
7295,3
7296,3
7297,9
7298,5
7299,6
7300,3
7301,7
7302,0
7303,6
7304,6
7305,7
7306,2
7307,6
7308,9
7309,6
7310,4
7311,3
7312,3
7313,9
7314,4
7315,8
7316,6
7317,4
7318,1
7319,2
7320,6
7321,4
7322,9
7323,2
7324,1
7325,5
7326,1
7327,0
7328,7
7329,7
7330,5
7331,4
7332,2
7333,4
7334,9
7335,0
7336,6
7337,3
7338,9
7339,1
7340,1
7341,7
7342,5
7343,5
7344,6
7345,1
7346,4
7347,2
7348,8
7349,1
7350,3
7351,3
7352,5
7353,7
7354,7
7355,5
7356,5
7357,7
7358,9
7359,8
7360,8
7361,4
7362,3
7363,5
7364,6
7365,2
7366,8
7367,7
7368,2
7369,7
7370,7
7371,2
7372,5
7373,8
7374,1
7375,3
7376,3
7377,0
7378,6
7379,5
7380,5
7381,1
7382,7
7383,1
7384,7
7385,8
7386,6
7387,1
7388,8
7389,9
7390,4
7391,6
7392,1
7393,6
7394,2
7395,1
7396,3
7397,0
7398,0
7399,2
7400,7
7401,3
7402,3
7403,8
7404,5
7405,8
7406,2
7407,1
7408,3
7409,4
7410,2
7411,7
7412,3
7413,8
7414,7
7415,6
7416,1
7417,9
7418,2
7419,0
7420,3
7421,1
7422,7
7423,6
7424,4
7425,3
7426,2
7427,6
7428,7
7429,5
7430,4
7431,3
7432,8
7433,6
7434,6
7435,3
7436,2
7437,3
7438,8
7439,5
7440,6
7441,7
7442,8
7443,8
7444,0
7445,1
7446,5
7447,0
7448,0
7449,8
7450,4
7451,0
7452,1
7453,1
7454,0
7455,2
7456,2
7457,4
7458,8
7459,4
7460,2
7461,0
7462,5
7463,6
7464,2
7465,2
7466,3
7467,8
7468,5
7469,7
7470,2
7471,9
7472,7
7473,3
7474,9
7475,1
7476,9
7477,7
7478,3
7479,1
7480,5
7481,8
7482,4
7483,1
7484,9
7485,0
7486,2
7487,0
7488,3
7489,9
7490,0
7491,2
7492,4
7493,0
7494,8
7495,4
7496,6
7497,6
7498,8
7499,0
7500,1
7501,2
7502,5
7503,3
7504,0
7505,0
7506,6
7507,3
7508,0
7509,0
7510,7
7511,9
7512,0
7513,2
7514,9
7515,6
7516,7
7517,6
7518,0
7519,4
7520,2
7521,6
7522,4
7523,1
7524,1
7525,1
7526,1
7527,0
7528,2
7529,4
7530,3
7531,3
7532,6
7533,5
7534,3
7535,7
7536,3
7537,8
7538,1
7539,8
7540,8
7541,6
7542,3
7543,5
7544,1
7545,9
7546,6
7547,1
7548,8
7549,6
7550,9
7551,3
7552,8
7553,3
7554,2
7555,1
7556,6
7557,8
7558,3
7559,5
7560,8
7561,2
7562,7
7563,4
7564,3
7565,2
7566,1
7567,9
7568,0
7569,2
7570,2
7571,7
7572,0
7573,5
7574,3
7575,4
7576,7
7577,2
7578,7
7579,2
7580,9
7581,6
7582,6
7583,9
7584,7
7585,1
7586,3
7587,1
7588,3
7589,3
7590,1
7591,4
7592,7
7593,2
7594,9
7595,8
7596,3
7597,7
7598,7
7599,4
7600,1
7601,2
7602,9
7603,1
7604,8
7605,0
7606,3
7607,4
7608,8
7609,4
7610,6
7611,8
7612,6
7613,2
7614,2
7615,6
7616,5
7617,4
7618,7
7619,0
7620,9
7621,8
7622,4
7623,6
7624,6
7625,8
7626,7
7627,9
7628,2
7629,2
7630,4
7631,6
7632,2
7633,2
7634,6
7635,7
7636,6
7637,4
7638,1
7639,1
7640,2
7641,6
7642,7
7643,8
7644,0
7645,3
7646,1
7647,0
7648,8
7649,2
7650,9
7651,3
7652,9
7653,8
7654,2
7655,6
7656,3
7657,7
7658,9
7659,8
7660,3
7661,5
7662,9
7663,2
7664,8
7665,8
7666,7
7667,3
7668,7
7669,1
7670,7
7671,9
7672,5
7673,2
7674,2
7675,2
7676,6
7677,9
7678,9
7679,9
7680,6
7681,0
7682,6
7683,9
7684,7
7685,5
7686,3
7687,5
7688,5
7689,9
7690,8
7691,1
7692,1
7693,6
7694,1
7695,7
7696,8
7697,4
7698,9
7699,6
7700,2
7701,7
7702,9
7703,7
7704,4
7705,8
7706,9
7707,5
7708,1
7709,7
7710,9
7711,3
7712,4
7713,0
7714,3
7715,4
7716,1
7717,3
7718,9
7719,7
7720,8
7721,8
7722,3
7723,6
7724,5
7725,1
7726,4
7727,2
7728,8
7729,2
7730,2
7731,8
7732,3
7733,3
7734,3
7735,3
7736,1
7737,3
7738,8
7739,6
7740,6
7741,6
7742,2
7743,8
7744,3
7745,7
7746,6
7747,8
7748,9
7749,5
7750,2
7751,9
7752,6
7753,6
7754,0
7755,6
7756,8
7757,8
7758,0
7759,3
7760,7
7761,1
7762,1
7763,6
7764,6
7765,3
7766,9
7767,6
7768,2
7769,0
7770,4
7771,0
7772,1
7773,1
7774,4
7775,1
7776,2
7777,4
7778,1
7779,6
7780,4
7781,3
7782,5
7783,2
7784,9
7785,7
7786,0
7787,9
7788,8
7789,0
7790,1
7791,5
7792,3
7793,4
7794,6
7795,6
7796,8
7797,0
7798,7
7799,6
7800,9
7801,6
7802,4
7803,3
7804,6
7805,2
7806,2
7807,7
7808,0
7809,5
7810,1
7811,5
7812,8
7813,2
7814,1
7815,8
7816,6
7817,2
7818,3
7819,8
7820,1
7821,0
7822,9
7823,2
7824,9
7825,1
7826,4
7827,3
7828,5
7829,8
7830,3
7831,9
7832,3
7833,3
7834,0
7835,7
7836,8
7837,8
7838,9
7839,5
7840,9
7841,9
7842,6
7843,5
7844,9
7845,9
7846,4
7847,7
7848,6
7849,0
7850,8
7851,4
7852,6
7853,2
7854,2
7855,1
7856,4
7857,2
7858,1
7859,5
7860,7
7861,9
7862,2
7863,2
7864,8
7865,3
7866,9
7867,7
7868,3
7869,6
7870,0
7871,3
7872,3
7873,6
7874,9
7875,9
7876,1
7877,8
7878,9
7879,8
7880,1
7881,5
7882,0
7883,5
7884,9
7885,3
7886,3
7887,1
7888,8
7889,5
7890,8
7891,5
7892,3
7893,4
7894,3
7895,7
7896,3
7897,8
7898,0
7899,9
7900,7
7901,6
7902,7
7903,2
7904,8
7905,0
7906,5
7907,5
7908,5
7909,4
7910,6
7911,3
7912,3
7913,7
7914,9
7915,1
7916,7
7917,7
7918,6
7919,9
7920,4
7921,5
7922,0
7923,2
7924,8
7925,0
7926,7
7927,6
7928,4
7929,8
7930,3
7931,3
7932,2
7933,3
7934,4
7935,8
7936,4
7937,7
7938,9
7939,7
7940,1
7941,7
7942,0
7943,2
7944,2
7945,4
7946,5
7947,4
7948,4
7949,2
7950,1
7951,6
7952,1
7953,4
7954,2
7955,4
7956,7
7957,6
7958,5
7959,7
7960,4
7961,2
7962,8
7963,2
7964,4
7965,4
7966,9
7967,3
7968,4
7969,2
7970,5
7971,0
7972,1
7973,3
7974,5
7975,4
7976,6
7977,4
7978,2
7979,0
7980,1
7981,8
7982,9
7983,9
7984,5
7985,8
7986,1
7987,9
7988,8
7989,0
7990,3
7991,0
7992,3
7993,0
7994,1
7995,0
7996,0
7997,6
7998,6
7999,9
8000,4
8001,4
8002,9
8003,0
8004,3
8005,2
8006,9
8007,1
8008,3
8009,4
8010,4
8011,6
8012,7
8013,1
8014,5
8015,3
8016,2
8017,4
8018,6
8019,7
8020,0
8021,5
8022,0
8023,7
8024,2
8025,3
8026,0
8027,0
8028,5
8029,9
8030,2
8031,2
8032,8
8033,2
8034,8
8035,3
8036,4
8037,2
8038,8
8039,6
8040,0
8041,8
8042,1
8043,0
8044,8
8045,3
8046,2
8047,5
8048,2
8049,8
8050,6
8051,7
8052,5
8053,6
8054,8
8055,2
8056,7
8057,3
8058,9
8059,4
8060,9
8061,2
8062,5
8063,1
8064,1
8065,2
8066,7
8067,0
8068,9
8069,8
8070,4
8071,2
8072,9
8073,9
8074,2
8075,8
8076,5
8077,2
8078,5
8079,0
8080,7
8081,0
8082,9
8083,1
8084,9
8085,8
8086,2
8087,0
8088,2
8089,3
8090,2
8091,2
8092,0
8093,6
8094,5
8095,4
8096,2
8097,8
8098,8
8099,4
8100,4
8101,3
8102,7
8103,3
8104,0
8105,8
8106,9
8107,1
8108,1
8109,2
8110,0
8111,5
8112,5
8113,9
8114,9
8115,5
8116,0
8117,1
8118,9
8119,3
8120,4
8121,9
8122,9
8123,6
8124,0
8125,5
8126,2
8127,0
8128,2
8129,4
8130,6
8131,4
8132,1
8133,1
8134,2
8135,5
8136,1
8137,4
8138,3
8139,4
8140,2
8141,9
8142,0
8143,8
8144,6
8145,5
8146,2
8147,4
8148,1
8149,1
8150,1
8151,9
8152,0
8153,8
8154,7
8155,3
8156,6
8157,6
8158,9
8159,7
8160,2
8161,5
8162,4
8163,9
8164,3
8165,9
8166,7
8167,6
8168,8
8169,3
8170,6
8171,0
8172,4
8173,5
8174,4
8175,0
8176,1
8177,7
8178,0
8179,0
8180,9
8181,9
8182,2
8183,9
8184,3
8185,0
8186,6
8187,0
8188,6
8189,4
8190,8
8191,4
8192,1
8193,4
8194,6
8195,9
8196,3
8197,8
8198,3
8199,7
8200,9
8201,6
8202,7
8203,5
8204,4
8205,5
8206,8
8207,4
8208,0
8209,2
8210,5
8211,9
8212,4
8213,9
8214,0
8215,0
8216,4
8217,2
8218,5
8219,3
8220,6
8221,8
8222,2
8223,0
8224,9
8225,8
8226,8
8227,5
8228,9
8229,6
8230,0
8231,9
8232,0
8233,1
8234,7
8235,6
8236,6
8237,2
8238,5
8239,8
8240,1
8241,1
8242,3
8243,3
8244,0
8245,5
8246,0
8247,2
8248,1
8249,2
8250,2
8251,8
8252,4
8253,9
8254,9
8255,5
8256,2
8257,1
8258,5
8259,6
8260,0
8261,0
8262,3
8263,8
8264,0
8265,9
8266,1
8267,2
8268,3
8269,5
8270,8
8271,3
8272,6
8273,1
8274,8
8275,2
8276,8
8277,2
8278,2
8279,5
8280,4
8281,3
8282,1
8283,4
8284,6
8285,1
8286,9
8287,3
8288,9
8289,7
8290,9
8291,8
8292,8
8293,3
8294,5
8295,1
8296,1
8297,1
8298,4
8299,2
8300,6
8301,5
8302,0
8303,2
8304,8
8305,7
8306,9
8307,5
8308,9
8309,7
8310,2
8311,5
8312,2
8313,5
8314,4
8315,3
8316,7
8317,6
8318,6
8319,0
8320,6
8321,9
8322,7
8323,7
8324,6
8325,2
8326,0
8327,8
8328,0
8329,0
8330,5
8331,6
8332,7
8333,4
8334,4
8335,2
8336,0
8337,8
8338,1
8339,1
8340,0
8341,8
8342,8
8343,5
8344,7
8345,6
8346,4
8347,1
8348,8
8349,4
8350,9
8351,8
8352,1
8353,9
8354,4
8355,9
8356,5
8357,8
8358,1
8359,8
8360,1
8361,5
8362,4
8363,6
8364,4
8365,7
8366,7
8367,6
8368,6
8369,8
8370,0
8371,1
8372,6
8373,7
8374,7
8375,9
8376,3
8377,8
8378,0
8379,5
8380,2
8381,6
8382,9
8383,5
8384,2
8385,4
8386,9
8387,7
8388,8
8389,8
8390,5
8391,8
8392,8
8393,1
8394,4
8395,8
8396,2
8397,5
8398,7
8399,3
8400,3
8401,0
8402,5
8403,3
8404,4
8405,8
8406,3
8407,1
8408,2
8409,5
8410,9
8411,3
8412,4
8413,9
8414,9
8415,6
8416,2
8417,9
8418,3
8419,3
8420,3
8421,7
8422,6
8423,0
8424,7
8425,5
8426,1
8427,7
8428,2
8429,6
8430,8
8431,5
8432,6
8433,1
8434,7
8435,0
8436,5
8437,2
8438,6
8439,1
8440,8
8441,6
8442,3
8443,3
8444,5
8445,8
8446,6
8447,1
8448,2
8449,5
8450,9
8451,0
8452,6
8453,3
8454,8
8455,8
8456,4
8457,8
8458,7
8459,6
8460,1
8461,2
8462,2
8463,4
8464,8
8465,9
8466,1
8467,8
8468,0
8469,7
8470,9
8471,4
8472,8
8473,4
8474,2
8475,7
8476,9
8477,1
8478,6
8479,4
8480,5
8481,6
8482,2
8483,2
8484,8
8485,7
8486,5
8487,5
8488,7
8489,9
8490,8
8491,3
8492,4
8493,7
8494,9
8495,1
8496,2
8497,6
8498,7
8499,1
8500,4
8501,3
8502,2
8503,6
8504,1
8505,7
8506,4
8507,5
8508,3
8509,1
8510,1
8511,6
8512,9
8513,8
8514,6
8515,4
8516,5
8517,1
8518,3
8519,7
8520,6
8521,6
8522,2
8523,9
8524,8
8525,8
8526,7
8527,8
8528,4
8529,7
8530,2
8531,1
8532,6
8533,7
8534,2
8535,0
8536,4
8537,3
8538,6
8539,7
8540,4
8541,1
8542,9
8543,0
8544,2
8545,7
8546,5
8547,3
8548,7
8549,3
8550,0
8551,0
8552,2
8553,7
8554,4
8555,4
8556,1
8557,4
8558,8
8559,3
8560,4
8561,0
8562,1
8563,8
8564,0
8565,3
8566,7
8567,9
8568,8
8569,4
8570,1
8571,1
8572,1
8573,2
8574,7
8575,0
8576,8
8577,7
8578,8
8579,0
8580,6
8581,4
8582,6
8583,7
8584,7
8585,6
8586,3
8587,7
8588,8
8589,2
8590,6
8591,4
